CustomerID,TotalRevenue,TotalOrders,AvgOrderValue,LifespanDays,FirstPurchase,LastPurchase
13667,305.02,1,305.02,0,2011-07-13,2011-07-13
17941,304.56,1,304.56,0,2011-08-01,2011-08-01
15163,304.47,2,152.235,173,2011-05-31,2011-11-21
16217,304.25,2,152.125,46,2011-03-02,2011-04-18
18185,304.25,1,304.25,0,2011-04-04,2011-04-04
17732,303.97,1,303.97,0,2010-12-02,2010-12-02
16400,303.93,1,303.93,0,2011-09-06,2011-09-06
13083,303.75,2,151.875,71,2011-09-25,2011-12-05
17433,303.15999999999997,1,303.15999999999997,0,2011-09-12,2011-09-12
15060,303.09,4,75.7725,0,2011-11-30,2011-12-01
16425,302.7,1,302.7,0,2011-02-10,2011-02-10
14248,302.58,1,302.58,0,2011-01-25,2011-01-25
18165,302.46000000000004,1,302.46000000000004,0,2011-06-15,2011-06-15
16104,302.36,1,302.36,0,2011-10-09,2011-10-09
16292,302.25,1,302.25,0,2011-08-10,2011-08-10
17506,302.2,1,302.2,0,2011-09-25,2011-09-25
15054,302.1,2,151.05,28,2011-10-30,2011-11-27
17094,302.0,1,302.0,0,2011-01-21,2011-01-21
16297,301.9,1,301.9,0,2011-03-16,2011-03-16
16715,301.71999999999997,1,301.71999999999997,0,2011-09-22,2011-09-22
15667,301.32,1,301.32,0,2011-10-31,2011-10-31
15148,301.29,1,301.29,0,2011-11-29,2011-11-29
15623,301.03,1,301.03,0,2011-07-21,2011-07-21
13479,300.95,2,150.475,33,2011-04-19,2011-05-23
17978,300.91999999999996,1,300.91999999999996,0,2010-12-09,2010-12-09
16430,300.85,1,300.85,0,2011-10-13,2011-10-13
16479,300.83,2,150.415,0,2011-11-29,2011-11-29
14762,300.52,1,300.52,0,2011-03-21,2011-03-21
13304,300.42,1,300.42,0,2010-12-23,2010-12-23
15254,300.36,1,300.36,0,2011-08-04,2011-08-04
13745,300.04,1,300.04,0,2011-06-30,2011-06-30
18053,300.02,1,300.02,0,2011-09-30,2011-09-30
16402,299.6,2,149.8,104,2010-12-05,2011-03-20
18215,299.34000000000003,1,299.34000000000003,0,2011-09-11,2011-09-11
17124,298.89,1,298.89,0,2011-06-07,2011-06-07
15609,298.48,1,298.48,0,2011-06-08,2011-06-08
17255,298.41,2,149.205,258,2011-02-13,2011-10-30
17824,298.4,1,298.4,0,2011-10-19,2011-10-19
17678,298.11,1,298.11,0,2011-03-21,2011-03-21
12881,298.0,1,298.0,0,2011-03-09,2011-03-09
15857,297.0,1,297.0,0,2011-11-21,2011-11-21
13708,296.88,1,296.88,0,2011-03-13,2011-03-13
14985,296.75,2,148.375,159,2010-12-16,2011-05-25
17531,296.7,1,296.7,0,2011-06-02,2011-06-02
13441,296.64,1,296.64,0,2011-09-09,2011-09-09
15154,296.42,1,296.42,0,2011-09-25,2011-09-25
13751,296.25,1,296.25,0,2011-02-24,2011-02-24
13504,295.93,1,295.93,0,2011-10-06,2011-10-06
16998,295.0,4,73.75,154,2011-02-08,2011-07-13
13573,294.4,2,147.2,202,2011-03-31,2011-10-20
15732,294.12,2,147.06,159,2010-12-02,2011-05-11
17163,293.1,2,146.55,56,2011-09-22,2011-11-18
12829,293.0,2,146.5,23,2010-12-14,2011-01-07
15545,292.71999999999997,2,146.35999999999999,316,2010-12-03,2011-10-16
16721,292.47,1,292.47,0,2011-03-22,2011-03-22
13259,292.32,1,292.32,0,2011-10-09,2011-10-09
13502,292.0,3,97.33333333333333,307,2011-01-20,2011-11-23
13449,291.88,1,291.88,0,2011-11-16,2011-11-16
13544,291.41,2,145.705,200,2011-04-13,2011-10-31
14656,291.05,2,145.525,114,2011-03-01,2011-06-23
14947,290.82,2,145.41,58,2011-08-01,2011-09-28
16648,290.65999999999997,1,290.65999999999997,0,2011-10-28,2011-10-28
15279,290.51,1,290.51,0,2010-12-20,2010-12-20
17691,290.40000000000003,2,145.20000000000002,10,2010-12-06,2010-12-16
16526,290.36,1,290.36,0,2011-06-21,2011-06-21
17081,290.16,2,145.08,20,2011-10-24,2011-11-14
14784,289.99,2,144.995,297,2011-01-20,2011-11-13
17464,289.96000000000004,1,289.96000000000004,0,2011-07-04,2011-07-04
14953,289.82,1,289.82,0,2011-11-14,2011-11-14
16897,289.78,2,144.89,14,2011-01-30,2011-02-13
14162,289.36,2,144.68,118,2011-02-20,2011-06-19
16125,289.35,1,289.35,0,2010-12-07,2010-12-07
14549,289.24,1,289.24,0,2011-02-01,2011-02-01
17501,288.6,2,144.3,0,2011-05-03,2011-05-03
16808,288.42,2,144.21,175,2011-03-10,2011-09-01
15396,288.18,1,288.18,0,2011-08-19,2011-08-19
17977,288.14,1,288.14,0,2011-11-10,2011-11-10
17080,287.62,2,143.81,247,2011-03-15,2011-11-17
17760,287.59,2,143.795,351,2010-12-01,2011-11-18
16432,287.4,1,287.4,0,2011-10-06,2011-10-06
13760,286.79,2,143.395,202,2011-03-28,2011-10-16
16555,285.89,2,142.945,74,2011-08-22,2011-11-04
14660,285.74,2,142.87,14,2011-08-31,2011-09-14
17636,285.56,1,285.56,0,2011-11-20,2011-11-20
16429,284.55,1,284.55,0,2011-08-25,2011-08-25
18190,284.46000000000004,2,142.23000000000002,138,2011-01-13,2011-05-31
13121,283.73,1,283.73,0,2011-03-15,2011-03-15
13439,283.71,1,283.71,0,2011-03-29,2011-03-29
12703,283.55,1,283.55,0,2011-09-29,2011-09-29
17783,283.47,2,141.735,175,2011-04-06,2011-09-28
17251,283.28000000000003,1,283.28000000000003,0,2010-12-12,2010-12-12
18270,283.15,2,141.575,228,2011-03-18,2011-11-01
17694,283.12,1,283.12,0,2011-07-21,2011-07-21
14350,282.93,1,282.93,0,2011-03-10,2011-03-10
13754,282.59999999999997,2,141.29999999999998,165,2011-01-26,2011-07-11
13177,282.45,1,282.45,0,2011-10-06,2011-10-06
17247,282.19,1,282.19,0,2011-11-24,2011-11-24
16557,281.85,2,140.925,113,2011-07-25,2011-11-15
17403,281.62,1,281.62,0,2011-11-03,2011-11-03
16848,281.42,1,281.42,0,2011-10-18,2011-10-18
14242,280.55,2,140.275,91,2011-01-18,2011-04-19
13606,280.53999999999996,3,93.51333333333332,282,2011-02-01,2011-11-10
16149,280.52,2,140.26,137,2011-07-20,2011-12-05
14975,279.94,1,279.94,0,2011-10-13,2011-10-13
15556,279.77,1,279.77,0,2011-11-15,2011-11-15
14480,279.05,1,279.05,0,2011-11-28,2011-11-28
17786,278.74,2,139.37,231,2011-01-26,2011-09-15
14764,278.3,1,278.3,0,2011-10-24,2011-10-24
14908,277.8,1,277.8,0,2011-09-26,2011-09-26
17968,277.35,1,277.35,0,2010-12-01,2010-12-01
13803,277.07,1,277.07,0,2011-03-29,2011-03-29
15355,277.05,2,138.525,23,2011-10-17,2011-11-10
16883,276.73,2,138.365,184,2010-12-03,2011-06-05
13272,276.56,2,138.28,58,2011-09-11,2011-11-08
14508,276.42,2,138.21,67,2011-09-11,2011-11-17
12750,275.88,1,275.88,0,2011-08-03,2011-08-03
14512,275.28,2,137.64,44,2011-04-21,2011-06-05
16313,274.15000000000003,2,137.07500000000002,46,2011-10-21,2011-12-06
16727,272.82,1,272.82,0,2010-12-10,2010-12-10
17254,272.44,2,136.22,10,2011-11-24,2011-12-05
17498,272.22,1,272.22,0,2011-09-25,2011-09-25
14819,272.07,2,136.035,127,2011-05-31,2011-10-06
13917,272.04,2,136.02,141,2011-06-01,2011-10-21
14816,271.85,1,271.85,0,2011-05-26,2011-05-26
13058,271.40000000000003,3,90.46666666666668,127,2011-07-11,2011-11-15
13837,271.24,2,135.62,105,2011-01-26,2011-05-12
17767,271.2,1,271.2,0,2011-11-24,2011-11-24
17496,271.05,1,271.05,0,2010-12-16,2010-12-16
18108,271.0,1,271.0,0,2011-03-30,2011-03-30
17011,270.9,1,270.9,0,2011-11-09,2011-11-09
15774,270.8,1,270.8,0,2011-10-02,2011-10-02
13533,270.79,3,90.26333333333334,84,2011-03-17,2011-06-10
14520,270.6,2,135.3,289,2011-02-22,2011-12-08
13242,270.40000000000003,3,90.13333333333334,101,2011-05-10,2011-08-19
12558,269.96,1,269.96,0,2011-12-02,2011-12-02
14727,268.58,1,268.58,0,2011-03-10,2011-03-10
15408,267.18,1,267.18,0,2011-03-20,2011-03-20
17550,267.16,3,89.05333333333334,45,2011-04-10,2011-05-26
15320,267.13,1,267.13,0,2011-10-26,2011-10-26
17708,267.08,2,133.54,137,2011-01-19,2011-06-05
15517,267.03,1,267.03,0,2011-04-20,2011-04-20
16451,266.97,1,266.97,0,2011-09-13,2011-09-13
14863,266.76,1,266.76,0,2011-11-10,2011-11-10
15119,266.4,1,266.4,0,2011-04-08,2011-04-08
12962,266.39,2,133.195,106,2011-08-18,2011-12-02
15019,266.0,1,266.0,0,2011-03-18,2011-03-18
14068,265.85,1,265.85,0,2011-01-23,2011-01-23
17430,265.76,2,132.88,332,2010-12-09,2011-11-07
14423,265.2,1,265.2,0,2011-05-05,2011-05-05
13973,264.7,1,264.7,0,2011-02-25,2011-02-25
15912,264.62,2,132.31,54,2011-04-20,2011-06-14
14452,264.44,2,132.22,83,2011-09-07,2011-11-29
15894,263.55,2,131.775,115,2010-12-05,2011-03-31
12492,263.21000000000004,2,131.60500000000002,42,2011-08-26,2011-10-07
16936,262.68,1,262.68,0,2011-11-14,2011-11-14
17194,262.62,2,131.31,86,2010-12-14,2011-03-11
16413,262.2,1,262.2,0,2011-10-14,2011-10-14
17385,261.11,1,261.11,0,2011-11-25,2011-11-25
13189,260.68,2,130.34,96,2011-08-16,2011-11-21
14053,260.25,2,130.125,35,2011-07-03,2011-08-07
15014,260.17,2,130.085,133,2011-06-16,2011-10-27
15143,259.45,1,259.45,0,2011-04-28,2011-04-28
17125,259.35,1,259.35,0,2011-10-20,2011-10-20
13127,259.17,1,259.17,0,2011-09-23,2011-09-23
16447,259.01,1,259.01,0,2011-07-27,2011-07-27
15577,258.88,3,86.29333333333334,154,2011-02-07,2011-07-11
13277,258.4,4,64.6,117,2011-07-29,2011-11-24
13227,257.7,1,257.7,0,2011-05-22,2011-05-22
14375,257.68,1,257.68,0,2011-06-07,2011-06-07
18009,257.34,1,257.34,0,2011-04-18,2011-04-18
13626,257.23,1,257.23,0,2011-04-01,2011-04-01
16048,256.44,2,128.22,0,2010-12-01,2010-12-01
12430,256.4,1,256.4,0,2011-10-27,2011-10-27
13806,256.38,1,256.38,0,2011-10-07,2011-10-07
17896,256.32,1,256.32,0,2011-11-16,2011-11-16
14761,255.9,2,127.95,276,2011-01-09,2011-10-12
15277,255.89999999999998,1,255.89999999999998,0,2011-10-24,2011-10-24
14881,255.4,1,255.4,0,2011-11-20,2011-11-20
16226,255.12,3,85.04,32,2011-04-18,2011-05-20
15261,254.82,1,254.82,0,2011-07-27,2011-07-27
12604,254.18,2,127.09,182,2011-03-23,2011-09-21
14765,254.11,3,84.70333333333333,147,2011-06-16,2011-11-10
15689,254.1,2,127.05,241,2010-12-13,2011-08-12
12797,254.03,1,254.03,0,2010-12-09,2010-12-09
15759,253.04,3,84.34666666666666,139,2010-12-16,2011-05-05
17860,252.8,1,252.8,0,2010-12-06,2010-12-06
15035,252.73000000000002,1,252.73000000000002,0,2011-09-11,2011-09-11
13404,252.49,2,126.245,211,2011-05-11,2011-12-08
15346,252.42000000000002,1,252.42000000000002,0,2011-01-11,2011-01-11
13645,252.1,1,252.1,0,2011-08-11,2011-08-11
13711,252.06,2,126.03,0,2011-05-05,2011-05-05
16330,251.91,3,83.97,94,2011-08-19,2011-11-22
16836,251.87,2,125.935,76,2011-08-15,2011-10-31
17155,251.70000000000002,2,125.85000000000001,160,2011-06-15,2011-11-22
16976,251.51999999999998,1,251.51999999999998,0,2011-03-17,2011-03-17
16024,251.24,1,251.24,0,2011-11-27,2011-11-27
14501,251.21,2,125.605,136,2011-01-24,2011-06-09
13512,251.21,1,251.21,0,2011-03-24,2011-03-24
13207,250.26000000000002,2,125.13000000000001,135,2011-07-12,2011-11-24
16596,250.15,2,125.075,350,2010-12-08,2011-11-24
17303,250.04,1,250.04,0,2010-12-13,2010-12-13
15510,250.0,1,250.0,0,2011-01-13,2011-01-13
17456,249.86,1,249.86,0,2010-12-09,2010-12-09
18005,249.72,2,124.86,43,2011-10-23,2011-12-06
16124,249.0,1,249.0,0,2011-01-26,2011-01-26
13061,248.61,1,248.61,0,2011-09-28,2011-09-28
17111,248.61,1,248.61,0,2011-10-23,2011-10-23
18212,248.42,1,248.42,0,2011-01-17,2011-01-17
16510,248.1,1,248.1,0,2010-12-02,2010-12-02
15097,248.08,1,248.08,0,2011-12-05,2011-12-05
13592,247.95999999999998,4,61.989999999999995,228,2011-03-20,2011-11-04
18072,247.44,1,247.44,0,2011-06-07,2011-06-07
13349,247.32,1,247.32,0,2011-11-29,2011-11-29
14658,247.15,2,123.575,111,2011-08-14,2011-12-04
17051,247.14000000000001,1,247.14000000000001,0,2011-05-29,2011-05-29
15783,246.3,1,246.3,0,2011-11-29,2011-11-29
17278,246.04,1,246.04,0,2011-04-12,2011-04-12
16778,245.94,2,122.97,199,2011-03-10,2011-09-26
17771,245.81,2,122.905,266,2011-01-20,2011-10-14
12660,245.1,1,245.1,0,2011-11-28,2011-11-28
15118,244.8,1,244.8,0,2011-07-28,2011-07-28
16601,244.79999999999998,1,244.79999999999998,0,2011-10-30,2011-10-30
16528,244.41,1,244.41,0,2011-12-06,2011-12-06
17892,244.1,3,81.36666666666666,99,2011-07-07,2011-10-14
17925,244.08,1,244.08,0,2010-12-02,2010-12-02
13103,243.94,1,243.94,0,2011-10-31,2011-10-31
16793,243.84,1,243.84,0,2011-10-13,2011-10-13
18193,243.76,1,243.76,0,2011-06-27,2011-06-27
13886,243.56,1,243.56,0,2011-09-29,2011-09-29
15634,243.55,1,243.55,0,2011-11-22,2011-11-22
17339,243.36,2,121.68,270,2010-12-09,2011-09-06
17908,243.28,1,243.28,0,2010-12-01,2010-12-01
14647,243.22,1,243.22,0,2011-05-22,2011-05-22
16215,242.35,1,242.35,0,2011-09-20,2011-09-20
15776,241.62,1,241.62,0,2011-07-29,2011-07-29
14523,241.09,1,241.09,0,2011-08-23,2011-08-23
16427,241.06,2,120.53,21,2011-02-28,2011-03-21
15598,240.68,1,240.68,0,2011-10-17,2011-10-17
15286,240.55,1,240.55,0,2011-10-21,2011-10-21
13565,240.22,2,120.11,315,2011-01-09,2011-11-20
17256,240.0,2,120.0,204,2011-01-31,2011-08-24
17181,239.92000000000002,2,119.96000000000001,316,2010-12-01,2011-10-13
15690,239.76,2,119.88,96,2011-08-31,2011-12-05
13570,239.49,1,239.49,0,2011-04-10,2011-04-10
17684,239.41,1,239.41,0,2011-10-27,2011-10-27
16756,239.4,1,239.4,0,2011-05-09,2011-05-09
15850,238.85,2,119.425,148,2011-06-24,2011-11-20
12561,238.85,1,238.85,0,2011-02-10,2011-02-10
12718,238.25,1,238.25,0,2011-09-29,2011-09-29
17877,237.61,1,237.61,0,2011-06-22,2011-06-22
14586,237.36,1,237.36,0,2011-03-08,2011-03-08
15457,237.07,1,237.07,0,2011-03-22,2011-03-22
18110,236.3,1,236.3,0,2011-11-20,2011-11-20
12732,236.26000000000002,1,236.26000000000002,0,2011-06-13,2011-06-13
16026,236.09,1,236.09,0,2011-10-27,2011-10-27
13187,236.02,1,236.02,0,2011-01-06,2011-01-06
15462,234.6,3,78.2,92,2011-06-05,2011-09-06
14473,234.34000000000003,2,117.17000000000002,208,2011-03-02,2011-09-26
17060,234.24,1,234.24,0,2011-03-18,2011-03-18
16961,234.17,1,234.17,0,2011-08-15,2011-08-15
12736,234.0,1,234.0,0,2011-01-11,2011-01-11
15483,233.81,4,58.4525,105,2011-03-18,2011-07-01
13348,233.76,1,233.76,0,2011-10-06,2011-10-06
16583,233.45,1,233.45,0,2010-12-01,2010-12-01
14995,233.23000000000002,2,116.61500000000001,241,2011-03-04,2011-11-01
16302,233.22,1,233.22,0,2011-08-05,2011-08-05
13678,232.6,1,232.6,0,2011-07-11,2011-07-11
18213,232.48000000000002,1,232.48000000000002,0,2011-04-17,2011-04-17
16117,232.21,1,232.21,0,2011-06-03,2011-06-03
15393,231.86,2,115.93,264,2011-03-03,2011-11-23
16641,231.10000000000002,1,231.10000000000002,0,2011-08-26,2011-08-26
18030,230.64999999999998,2,115.32499999999999,38,2011-10-28,2011-12-05
15866,230.53,1,230.53,0,2011-08-30,2011-08-30
16445,230.51,1,230.51,0,2011-11-06,2011-11-06
13786,230.39999999999998,1,230.39999999999998,0,2010-12-07,2010-12-07
16926,230.25,1,230.25,0,2010-12-03,2010-12-03
13960,230.22,2,115.11,50,2011-09-29,2011-11-18
12812,229.64000000000001,1,229.64000000000001,0,2011-10-26,2011-10-26
13474,229.59,1,229.59,0,2011-04-17,2011-04-17
13008,229.46999999999997,1,229.46999999999997,0,2011-01-20,2011-01-20
15528,229.33,1,229.33,0,2011-03-30,2011-03-30
14793,228.99,1,228.99,0,2011-11-18,2011-11-18
17347,228.96,1,228.96,0,2011-09-14,2011-09-14
13146,228.91,1,228.91,0,2011-11-13,2011-11-13
13712,228.84,1,228.84,0,2011-04-07,2011-04-07
13070,228.8,1,228.8,0,2011-05-31,2011-05-31
17969,228.2,2,114.1,194,2010-12-13,2011-06-26
16527,228.06,1,228.06,0,2011-09-19,2011-09-19
14569,227.39,1,227.39,0,2011-12-08,2011-12-08
17212,226.85,1,226.85,0,2011-03-31,2011-03-31
17572,226.75000000000003,4,56.68750000000001,302,2010-12-01,2011-09-29
16315,226.37,1,226.37,0,2011-01-13,2011-01-13
16777,226.35,2,113.175,176,2011-03-27,2011-09-20
16619,226.21,1,226.21,0,2011-03-21,2011-03-21
17789,225.9,1,225.9,0,2011-03-03,2011-03-03
12672,225.89999999999998,1,225.89999999999998,0,2011-01-14,2011-01-14
14624,225.85,2,112.925,1,2011-10-11,2011-10-13
14357,225.77,1,225.77,0,2011-10-27,2011-10-27
12402,225.6,1,225.6,0,2011-01-20,2011-01-20
16690,225.57999999999998,2,112.78999999999999,129,2011-05-22,2011-09-28
14052,225.36,1,225.36,0,2011-11-20,2011-11-20
16587,225.15,1,225.15,0,2011-04-21,2011-04-21
17171,224.91,1,224.91,0,2011-02-23,2011-02-23
15175,224.14,1,224.14,0,2011-09-29,2011-09-29
16471,223.95000000000002,1,223.95000000000002,0,2011-03-10,2011-03-10
16753,223.92000000000002,1,223.92000000000002,0,2011-10-12,2011-10-12
14929,223.88,1,223.88,0,2011-11-07,2011-11-07
13926,223.85000000000002,1,223.85000000000002,0,2011-11-16,2011-11-16
18101,223.65,2,111.825,132,2011-07-19,2011-11-28
15637,223.36,1,223.36,0,2011-10-18,2011-10-18
17534,223.36,1,223.36,0,2011-10-17,2011-10-17
13382,222.99,1,222.99,0,2011-03-04,2011-03-04
15897,222.05,2,111.025,0,2011-05-29,2011-05-29
14598,221.97,1,221.97,0,2011-10-26,2011-10-26
14960,221.27,2,110.635,162,2011-06-21,2011-12-01
16392,221.19,1,221.19,0,2011-03-15,2011-03-15
13419,221.06,1,221.06,0,2011-10-07,2011-10-07
15790,220.85,1,220.85,0,2011-11-29,2011-11-29
16482,220.62,1,220.62,0,2011-11-24,2011-11-24
13079,220.10000000000002,5,44.02,136,2011-07-22,2011-12-05
18114,220.1,1,220.1,0,2011-02-22,2011-02-22
13600,219.52,1,219.52,0,2011-01-31,2011-01-31
15096,219.39000000000001,1,219.39000000000001,0,2011-10-28,2011-10-28
16895,219.14,1,219.14,0,2011-10-06,2011-10-06
12702,219.0,1,219.0,0,2011-11-20,2011-11-20
13669,218.55,2,109.275,98,2011-07-13,2011-10-20
17619,218.52,1,218.52,0,2011-01-31,2011-01-31
13428,218.47,1,218.47,0,2011-11-29,2011-11-29
12574,218.45,1,218.45,0,2011-01-28,2011-01-28
15724,218.25,2,109.125,83,2011-02-28,2011-05-22
14570,218.06,2,109.03,0,2011-03-04,2011-03-04
16634,217.9,2,108.95,149,2010-12-02,2011-05-01
13271,217.38,1,217.38,0,2011-11-02,2011-11-02
15554,217.2,1,217.2,0,2011-03-07,2011-03-07
16080,217.16,2,108.58,192,2011-03-10,2011-09-19
13739,216.9,1,216.9,0,2011-11-21,2011-11-21
13503,216.85,1,216.85,0,2011-09-29,2011-09-29
15460,216.76,1,216.76,0,2010-12-20,2010-12-20
12897,216.5,2,108.25,97,2011-02-11,2011-05-19
15604,216.39,1,216.39,0,2011-10-18,2011-10-18
17436,216.29999999999998,2,108.14999999999999,225,2011-04-27,2011-12-08
14104,216.20999999999998,2,108.10499999999999,11,2011-06-27,2011-07-08
13858,216.17,1,216.17,0,2011-10-13,2011-10-13
16179,215.83,1,215.83,0,2011-10-10,2011-10-10
15052,215.78,1,215.78,0,2011-01-24,2011-01-24
17580,215.72,3,71.90666666666667,105,2010-12-16,2011-04-01
14476,215.7,1,215.7,0,2011-03-27,2011-03-27
16189,215.48,2,107.74,69,2011-09-15,2011-11-24
16190,215.08,1,215.08,0,2011-10-30,2011-10-30
16519,215.07999999999998,2,107.53999999999999,340,2010-12-09,2011-11-14
12831,215.05,1,215.05,0,2011-03-22,2011-03-22
12588,214.89999999999998,1,214.89999999999998,0,2011-10-31,2011-10-31
16338,214.79999999999998,1,214.79999999999998,0,2011-07-05,2011-07-05
16411,214.65,2,107.325,349,2010-12-05,2011-11-20
16846,214.32,1,214.32,0,2011-10-20,2011-10-20
16647,214.06,2,107.03,35,2011-05-19,2011-06-23
14601,213.96,1,213.96,0,2011-11-29,2011-11-29
13621,213.85,1,213.85,0,2011-08-15,2011-08-15
17153,213.78,1,213.78,0,2011-11-15,2011-11-15
14241,213.70000000000002,1,213.70000000000002,0,2011-06-09,2011-06-09
13411,213.55,1,213.55,0,2011-08-24,2011-08-24
16591,213.5,1,213.5,0,2011-10-02,2011-10-02
15540,213.3,1,213.3,0,2011-11-28,2011-11-28
14984,213.27,2,106.635,161,2011-06-12,2011-11-20
17928,212.54,2,106.27,200,2011-04-07,2011-10-25
16017,211.88,1,211.88,0,2011-10-23,2011-10-23
16356,211.77,3,70.59,79,2011-03-07,2011-05-26
15703,211.5,1,211.5,0,2011-03-20,2011-03-20
12995,211.32,1,211.32,0,2011-09-15,2011-09-15
16415,210.35,1,210.35,0,2011-10-26,2011-10-26
13532,210.31,1,210.31,0,2011-11-06,2011-11-06
13828,209.49,1,209.49,0,2011-11-17,2011-11-17
17855,208.97,1,208.97,0,2010-12-02,2010-12-02
15327,208.75,1,208.75,0,2011-10-18,2011-10-18
17514,208.65,1,208.65,0,2011-08-03,2011-08-03
16914,208.46,1,208.46,0,2011-11-03,2011-11-03
16457,208.36,1,208.36,0,2011-05-05,2011-05-05
18191,207.79999999999998,1,207.79999999999998,0,2011-03-23,2011-03-23
12547,207.79999999999998,2,103.89999999999999,82,2011-03-04,2011-05-26
16866,207.73999999999998,3,69.24666666666666,20,2011-07-01,2011-07-22
16323,207.50000000000003,1,207.50000000000003,0,2011-05-27,2011-05-27
17923,207.50000000000003,1,207.50000000000003,0,2011-03-02,2011-03-02
16752,207.5,1,207.5,0,2010-12-02,2010-12-02
13099,207.35999999999999,1,207.35999999999999,0,2011-09-01,2011-09-01
15925,207.15,1,207.15,0,2011-05-29,2011-05-29
15820,206.98,1,206.98,0,2011-01-24,2011-01-24
18126,206.82999999999998,1,206.82999999999998,0,2011-10-10,2011-10-10
17166,206.34,2,103.17,165,2011-05-20,2011-11-01
14964,206.21,1,206.21,0,2011-04-06,2011-04-06
13065,205.86,1,205.86,0,2010-12-01,2010-12-01
17670,205.7,1,205.7,0,2011-04-26,2011-04-26
17843,205.48,1,205.48,0,2011-02-09,2011-02-09
15307,205.3,1,205.3,0,2011-09-05,2011-09-05
15758,205.25,1,205.25,0,2011-11-15,2011-11-15
13513,205.1,1,205.1,0,2011-08-05,2011-08-05
15319,204.5,1,204.5,0,2011-03-01,2011-03-01
17206,204.24,1,204.24,0,2011-10-17,2011-10-17
18273,204.0,3,68.0,255,2011-03-27,2011-12-07
13017,204.0,1,204.0,0,2011-12-02,2011-12-02
17187,203.95,1,203.95,0,2011-04-27,2011-04-27
17889,203.87,2,101.935,109,2011-01-21,2011-05-11
17394,203.86999999999998,1,203.86999999999998,0,2011-05-04,2011-05-04
17891,203.85999999999999,1,203.85999999999999,0,2011-06-30,2011-06-30
17376,203.2,2,101.6,240,2011-02-01,2011-09-30
15723,203.1,1,203.1,0,2010-12-10,2010-12-10
14381,202.68,1,202.68,0,2011-10-18,2011-10-18
18169,202.65,1,202.65,0,2011-10-10,2011-10-10
14385,202.11,3,67.37,14,2011-11-16,2011-11-30
15347,201.60000000000002,1,201.60000000000002,0,2010-12-08,2010-12-08
13295,201.20000000000002,1,201.20000000000002,0,2010-12-15,2010-12-15
16965,201.19,1,201.19,0,2011-04-27,2011-04-27
13284,201.19,1,201.19,0,2011-01-13,2011-01-13
13859,201.16,1,201.16,0,2011-01-17,2011-01-17
17988,201.12,7,28.731428571428573,314,2011-01-17,2011-11-28
17693,200.47,1,200.47,0,2011-07-25,2011-07-25
13262,200.29,1,200.29,0,2011-03-21,2011-03-21
15437,200.16,1,200.16,0,2011-03-22,2011-03-22
13980,200.14,1,200.14,0,2011-10-10,2011-10-10
14782,200.10000000000002,1,200.10000000000002,0,2011-01-24,2011-01-24
13723,199.85000000000002,1,199.85000000000002,0,2011-05-06,2011-05-06
15593,199.8,1,199.8,0,2011-09-30,2011-09-30
13322,199.48000000000002,1,199.48000000000002,0,2011-11-22,2011-11-22
17383,199.29,1,199.29,0,2011-12-05,2011-12-05
16832,199.15,3,66.38333333333334,33,2011-05-06,2011-06-08
17987,198.57,1,198.57,0,2011-06-07,2011-06-07
16178,197.9,1,197.9,0,2011-07-24,2011-07-24
12450,197.88,2,98.94,17,2011-06-19,2011-07-06
12581,197.71,1,197.71,0,2011-10-31,2011-10-31
14185,197.65,1,197.65,0,2011-01-12,2011-01-12
14789,197.64,1,197.64,0,2011-11-11,2011-11-11
17301,197.63,1,197.63,0,2011-11-18,2011-11-18
16829,197.22,1,197.22,0,2011-07-06,2011-07-06
14830,197.13,1,197.13,0,2011-10-17,2011-10-17
15234,197.0,1,197.0,0,2011-03-08,2011-03-08
12586,196.94000000000003,1,196.94000000000003,0,2011-11-22,2011-11-22
13436,196.89,1,196.89,0,2011-12-08,2011-12-08
15746,196.88,1,196.88,0,2011-07-28,2011-07-28
13978,196.79000000000002,2,98.39500000000001,30,2011-10-25,2011-11-25
17660,196.0,1,196.0,0,2011-07-21,2011-07-21
16112,195.73999999999998,4,48.934999999999995,195,2011-01-05,2011-07-19
13792,195.55,2,97.775,221,2011-02-25,2011-10-04
17010,195.36,1,195.36,0,2011-11-21,2011-11-21
14666,195.25,1,195.25,0,2011-11-15,2011-11-15
15612,195.15,2,97.575,25,2011-10-09,2011-11-03
14100,194.9,1,194.9,0,2011-07-25,2011-07-25
16887,194.88,1,194.88,0,2011-11-04,2011-11-04
14087,194.42,1,194.42,0,2011-12-07,2011-12-07
17475,194.37,1,194.37,0,2011-09-21,2011-09-21
15683,193.75,1,193.75,0,2011-08-14,2011-08-14
17343,193.64,1,193.64,0,2010-12-19,2010-12-19
15198,193.64,2,96.82,31,2011-08-07,2011-09-08
16847,193.44,1,193.44,0,2011-10-27,2011-10-27
17608,193.42,2,96.71,0,2011-11-06,2011-11-06
14806,193.39000000000001,1,193.39000000000001,0,2011-09-25,2011-09-25
14801,193.14,1,193.14,0,2011-10-09,2011-10-09
13568,192.85,1,192.85,0,2011-06-19,2011-06-19
12522,192.72,2,96.36,12,2011-10-19,2011-10-31
14768,192.60000000000002,2,96.30000000000001,109,2011-08-04,2011-11-22
12791,192.60000000000002,1,192.60000000000002,0,2010-12-01,2010-12-01
15909,191.94,1,191.94,0,2011-06-19,2011-06-19
